"","OTU","Sample","Abundance","group","loc","site","year","season","season2","state","depth","water","TOM","Bio","hCOM","lCOM","NO3","NO2","NH4","P","pH","Salinity","mcrA_DW","mean_temp","sd_temp","mean_hum","sd_hum","mean_precip","sd_precip","Drought_Status","Drought_Prop","season3","Month","Mean_GW","SD_GW","aerobic_ammonia_oxidation","Nutrient_Date","Domain","Kingdom","Group","Phylum","Class","Order","Family","Genus","Species"
"1735","Dada444","X16S.18AprPW305",1274868.779,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1736","Dada20017","X16S.18OctPW205",1265022.138,"18OctPW2","PW","P",18,"October","18-Oct","W","05-10 cm",79.56656347,3038.3,206.29,440.57,2391.44,0.22,0.22,49.43,13.87,6.89,0.51,1.59e+08,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,4.54,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","AF358001",NA
"1737","Dada2196","X16S.18OctPW205",1265022.138,"18OctPW2","PW","P",18,"October","18-Oct","W","05-10 cm",79.56656347,3038.3,206.29,440.57,2391.44,0.22,0.22,49.43,13.87,6.89,0.51,1.59e+08,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0.903,"Autumn",10,-15.95615591,5.782744408,4.54,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1738","Dada1233","X16S.18DecCW105",1263773.33,"18DecCW1","CW","C",18,"December","18-Dec","W","05-10 cm",45.3,386.5818795,43.83611566,164.2174265,109.309359,0.4,0.1,10.4,0.4,NA,NA,1900000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,-6.469885753,1.638344898,0.68,"Original","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae",NA,NA
"1739","Dada5477","X16S.18OctCD205",1260038.039,"18OctCD2","CD","C",18,"October","18-Oct","D","05-10 cm",27.98913043,429.03,20.12,100.34,308.56,0.07,0.07,6.15,0.35,7.07,0.61,1290000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-69.97016465,3.881221266,0.46,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Gallionella",NA
"1740","Dada2906","X16S.18AprPW305",1252502.66,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1741","Dada3785","X16S.18AprPW305",1252502.66,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1742","Dada6061","X16S.18AprPW305",1252502.66,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1743","Dada1647","X16S.18OctPD305",1247609.507,"18OctPD3","PD","P",18,"October","18-Oct","D","05-10 cm",56.03644647,2405.56,110.9,953.85,1340.82,NA,0.24,42.86,4.09,6.3,0.23,760000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,2.97,"March","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira (Nitrospiraceae)","EF019030"
"1744","Dada3890","X16S.18OctPD305",1247609.507,"18OctPD3","PD","P",18,"October","18-Oct","D","05-10 cm",56.03644647,2405.56,110.9,953.85,1340.82,NA,0.24,42.86,4.09,6.3,0.23,760000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,2.97,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1745","Dada564","X16S.18AprCW105",1236716.984,"18AprCW1","CW","C",18,"April","18-Apr","W","05-10 cm",58.6,592.5035077,78.46135385,195.4287692,259.7021538,0.6,0.1,23.5,0.2,6.28,5.47,10700000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,-4.932924379,6.49356005,0.67,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Candidatus Nitrotoga",NA
"1746","Dada275","X16S.18AugCD205",1235001.42,"18AugCD2","CD","C",18,"August","18-Aug","D","05-10 cm",24.93950178,307.7757829,31.0931554,129.6669482,107.4323785,0.7,0,7.8,0.2,6.96,1.51,63500,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-81.96047439,6.347956157,0.4,"Original","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","FW13","AF523973",NA
"1747","Dada3999","X16S.18AprPW305",1230136.542,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira (Nitrospiraceae)",NA
"1748","Dada5299","X16S.18AprPW205",1228872.377,"18AprPW2","PW","P",18,"April","18-Apr","W","05-10 cm",78.4,841.3329951,92.52824637,330.979275,307.1648106,4.2,0.1,13.4,4.8,6.56,0.54,18700000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.71,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1749","Dada21592","X16S.19FebPW205",1225098.252,"19FebPW2","PW","P",19,"February","19-Feb","W","05-10 cm",74.72,NA,NA,NA,NA,0.84,NA,14.32,8.55,6.94,NA,56200000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.53,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","HM445396",NA
"1750","Dada3530","X16S.19FebPW205",1225098.252,"19FebPW2","PW","P",19,"February","19-Feb","W","05-10 cm",74.72,NA,NA,NA,NA,0.84,NA,14.32,8.55,6.94,NA,56200000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.53,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1751","Dada4660","X16S.18DecPW105",1216110.532,"18DecPW1","PW","P",18,"December","18-Dec","W","05-10 cm",83.7,958.6739026,101.0820855,687.2932232,134.4633526,8.7,0.3,23.8,10.2,NA,NA,1.94e+08,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,"Non-drought",0,"Winter",12,3.96905578,1.187272695,3.32,"Original","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira (Nitrospiraceae)",NA
"1752","Dada113","X16S.19FebPW305",1212238.619,"19FebPW3","PW","P",19,"February","19-Feb","W","05-10 cm",80.78,NA,NA,NA,NA,8.75,NA,41.58,24.78,6.94,NA,15600000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.87,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1753","Dada1883","X16S.18JunPW105",1211117.437,"18JunPW1","PW","P",18,"June","18-Jun","W","05-10 cm",79.1,4883.26,166.37,394.33,4322.51,0.24,0.29,54.63,10.83,6.97,0.36,11600000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",0.967,"Summer",6,-11.06094444,2.901433557,3.84,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1754","Dada2686","X16S.18OctCW105",1210838.082,"18OctCW1","CW","C",18,"October","18-Oct","W","05-10 cm",25.79787234,317.7,19,96.09,202.62,0.06,0.06,6.71,0.28,6.7,2.05,191000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,1.26,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1755","Dada1088","X16S.19FebPW105",1202038.599,"19FebPW1","PW","P",19,"February","19-Feb","W","05-10 cm",83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.37,"April","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae",NA,NA
"1756","Dada605","X16S.19FebPW105",1202038.599,"19FebPW1","PW","P",19,"February","19-Feb","W","05-10 cm",83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.37,"April","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae",NA,NA
"1757","Dada5299","X16S.18AugPW205",1191775.073,"18AugPW2","PW","P",18,"August","18-Aug","W","05-10 cm",81.95185185,1100.33703,106.9042344,434.9531785,389.0190562,11.8,0.1,18.5,11.7,6.85,0.41,1.5e+08,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,"Drought",1,"Summer",8,-20.9099496,5.635844392,6.29,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1758","Dada1647","X16S.18AprPD305",1173997.815,"18AprPD3","PD","P",18,"April","18-Apr","D","05-10 cm",70.7,794.1834756,204.7464664,420.0790714,100.7102765,6.5,0.1,16.4,0.8,6.04,0.1,466000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,0.40478125,4.589609735,3.04,"Original","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira (Nitrospiraceae)","EF019030"
"1759","Dada1883","X16S.19FebPW305",1152374.983,"19FebPW3","PW","P",19,"February","19-Feb","W","05-10 cm",80.78,NA,NA,NA,NA,8.75,NA,41.58,24.78,6.94,NA,15600000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.87,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1760","Dada380","X16S.19FebPW105",1144798.665,"19FebPW1","PW","P",19,"February","19-Feb","W","05-10 cm",83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.37,"April","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","FW13",NA,NA
"1761","Dada533","X16S.18AprPW305",1095939.828,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1762","Dada1416","X16S.18OctCW105",1081105.43,"18OctCW1","CW","C",18,"October","18-Oct","W","05-10 cm",25.79787234,317.7,19,96.09,202.62,0.06,0.06,6.71,0.28,6.7,2.05,191000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,1.26,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","DQ404667",NA
"1763","Dada7981","X16S.19FebPD205",1073356.423,"19FebPD2","PD","P",19,"February","19-Feb","D","05-10 cm",64.83,NA,NA,NA,NA,54.82,NA,8.05,1.89,6.32,NA,2400000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,-10.1771503,3.441690968,3.74,"April","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira (Nitrospiraceae)",NA
"1764","Dada5709","X16S.18JunPD205",1064552.347,"18JunPD2","PD","P",18,"June","18-Jun","D","05-10 cm",69.7,1156.57,85.67,624.15,446.76,43.15,0.17,23.43,1.97,6.49,0.23,175000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,"Drought",1,"Summer",6,-59.09927431,4.650930397,2.99,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae","Sideroxydans",NA
"1765","Dada11348","X16S.18AprPW205",1053319.18,"18AprPW2","PW","P",18,"April","18-Apr","W","05-10 cm",78.4,841.3329951,92.52824637,330.979275,307.1648106,4.2,0.1,13.4,4.8,6.56,0.54,18700000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.71,"Original","Bacteria","Bacteria (superkingdom)","Nitrospirae (superphylum)","Nitrospirae","Nitrospira","Nitrospirales","FW13","JN038948",NA
"1766","Dada2196","X16S.18AprPW205",1053319.18,"18AprPW2","PW","P",18,"April","18-Apr","W","05-10 cm",78.4,841.3329951,92.52824637,330.979275,307.1648106,4.2,0.1,13.4,4.8,6.56,0.54,18700000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.71,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1767","Dada4802","X16S.18AprPW305",1051207.59,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1768","Dada890","X16S.18OctPD205",1033525.518,"18OctPD2","PD","P",18,"October","18-Oct","D","05-10 cm",57.78364116,683.52,51.42,383.99,248.13,NA,0.11,20.58,1.74,6.3,0.23,888000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",1,"Autumn",10,-59.32242608,6.521863229,3.12,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","JN615836",NA
"1769","Dada2766","X16S.19FebPW305",1032647.712,"19FebPW3","PW","P",19,"February","19-Feb","W","05-10 cm",80.78,NA,NA,NA,NA,8.75,NA,41.58,24.78,6.94,NA,15600000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.87,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","HE974848",NA
"1770","Dada1060","X16S.19FebPW105",1030318.799,"19FebPW1","PW","P",19,"February","19-Feb","W","05-10 cm",83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.37,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","JN003126",NA
"1771","Dada312","X16S.19FebPW105",1030318.799,"19FebPW1","PW","P",19,"February","19-Feb","W","05-10 cm",83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.37,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1772","Dada518","X16S.19FebPW105",1030318.799,"19FebPW1","PW","P",19,"February","19-Feb","W","05-10 cm",83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.37,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1773","Dada5865","X16S.19FebPW105",1030318.799,"19FebPW1","PW","P",19,"February","19-Feb","W","05-10 cm",83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.37,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Gallionellaceae",NA,NA
"1774","Dada6561","X16S.18AprPW305",1028841.471,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae","JQ426679",NA
"1775","Dada1767","X16S.19FebPW305",1025164.758,"19FebPW3","PW","P",19,"February","19-Feb","W","05-10 cm",80.78,NA,NA,NA,NA,8.75,NA,41.58,24.78,6.94,NA,15600000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.87,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1776","Dada18751","X16S.18AprPW305",1006475.352,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1777","Dada6169","X16S.18AprPW305",1006475.352,"18AprPW3","PW","P",18,"April","18-Apr","W","05-10 cm",80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,"Non-drought",0,"Spring",4,6.895236111,2.425894151,3.61,"Original","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1778","Dada141","X16S.18OctCW105",994616.9959,"18OctCW1","CW","C",18,"October","18-Oct","W","05-10 cm",25.79787234,317.7,19,96.09,202.62,0.06,0.06,6.71,0.28,6.7,2.05,191000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,"Drought",0,"Autumn",10,-28.17885978,26.05611068,1.26,"March","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
"1779","Dada5299","X16S.19FebPW105",973078.8656,"19FebPW1","PW","P",19,"February","19-Feb","W","05-10 cm",83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,"Non-drought",0,"Winter",2,4.995372024,0.416214823,3.37,"April","Bacteria","Bacteria (superkingdom)","Proteobacteria (superphylum)","Proteobacteria","Betaproteobacteria","Nitrosomonadales","Nitrosomonadaceae",NA,NA
