OTU,Sample,Abundance,group,loc,site,year,season,season2,state,depth,water,TOM,Bio,hCOM,lCOM,NO3,NO2,NH4,P,pH,Salinity,mcrA_DW,mean_temp,sd_temp,mean_hum,sd_hum,mean_precip,sd_precip,Drought_Status,Drought_Prop,season3,Month,Mean_GW,SD_GW,aerobic_ammonia_oxidation,Nutrient_Date,Domain,Kingdom,Group,Phylum,Class,Order,Family,Genus,Species,Assigned_Clade_Tree2
Dada6987,X16S.18OctPD205,0,18OctPD2,PD,P,18,October,18-Oct,D,05-10 cm,57.78364116,683.52,51.42,383.99,248.13,NA,0.11,20.58,1.74,6.3,0.23,888000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,Drought,1,Autumn,10,-59.32242608,6.521863229,3.12,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Nitrososphaerales,NA,NA,NA,NS-Delta
Dada7180,X16S.19FebCW305,0,19FebCW3,CW,C,19,February,19-Feb,W,05-10 cm,45.48,NA,NA,NA,NA,0.17,NA,11.54,0.3,5.75,NA,1.00E+06,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,-7.445499031,1.404334023,0.82,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18OctCW205,0,18OctCW2,CW,C,18,October,18-Oct,W,05-10 cm,60.47297297,501.49,59.34,279.36,162.79,0.13,0.16,4.94,0.18,6.7,2.05,89400000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,Drought,0,Autumn,10,-28.17885978,26.05611068,1.05,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprCD305,0,18AprCD3,CD,C,18,April,18-Apr,D,05-10 cm,54,364.2181054,77.28429423,117.4032113,150.2678198,0.4,0,17.4,0.1,5.92,1.35,262000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,-16.98940972,6.021313508,0.72,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprPW205,0,18AprPW2,PW,P,18,April,18-Apr,W,05-10 cm,78.4,841.3329951,92.52824637,330.979275,307.1648106,4.2,0.1,13.4,4.8,6.56,0.54,18700000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,6.895236111,2.425894151,3.71,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18OctCD105,0,18OctCD1,CD,C,18,October,18-Oct,D,05-10 cm,38.70967742,765.42,47.51,309.2,408.72,0.51,0.09,21.1,0.57,7.07,0.61,962000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,Drought,1,Autumn,10,-69.97016465,3.881221266,0.2,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunPD305,0,18JunPD3,PD,P,18,June,18-Jun,D,05-10 cm,63.2,1438.95,100.03,742.41,596.53,14.79,0.21,20.6,2.48,6.49,0.23,575000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,1,Summer,6,-59.09927431,4.650930397,2.88,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprPD205,0,18AprPD2,PD,P,18,April,18-Apr,D,05-10 cm,75.6,763.42,171.9266667,455.2739394,76.98060606,4.6,0.3,4.2,0.6,6.04,0.1,541000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,0.40478125,4.589609735,4.4,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18OctCW305,0,18OctCW3,CW,C,18,October,18-Oct,W,05-10 cm,34.10404624,462.46,40.4,101.6,320.45,0.08,0.08,12.85,0.86,6.7,2.05,7720000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,Drought,0,Autumn,10,-28.17885978,26.05611068,0.76,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AugCD205,0,18AugCD2,CD,C,18,August,18-Aug,D,05-10 cm,24.93950178,307.7757829,31.0931554,129.6669482,107.4323785,0.7,0,7.8,0.2,6.96,1.51,63500,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,Drought,1,Summer,8,-81.96047439,6.347956157,0.4,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AugCD305,0,18AugCD3,CD,C,18,August,18-Aug,D,05-10 cm,28.06896552,246.6767328,20.76173635,107.5964083,104.6910972,3.6,0,2.7,0.1,6.96,1.51,169000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,Drought,1,Summer,8,-81.96047439,6.347956157,0.37,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18DecCD205,0,18DecCD2,CD,C,18,December,18-Dec,D,05-10 cm,26.7,387.9879854,34.47627833,189.3192431,111.7476169,0.3,0,6.2,0.1,NA,NA,15100,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,Non-drought,0.194,Winter,12,-38.4228629,7.643273536,0.49,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunCW205,0,18JunCW2,CW,C,18,June,18-Jun,W,05-10 cm,52.1,924.61,100.21,266.12,558.26,0.09,0.15,12.13,0.77,6.47,6.67,1760000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,1,Summer,6,-70.28076152,4.244748628,0.9,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AugPW105,0,18AugPW1,PW,P,18,August,18-Aug,W,05-10 cm,80.31027668,1795.628162,101.6370208,426.4043225,1119.781747,6.8,0.1,16.8,11.5,6.85,0.41,49700000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,Drought,1,Summer,8,-20.9099496,5.635844392,4.22,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18OctCD205,0,18OctCD2,CD,C,18,October,18-Oct,D,05-10 cm,27.98913043,429.03,20.12,100.34,308.56,0.07,0.07,6.15,0.35,7.07,0.61,1290000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,Drought,1,Autumn,10,-69.97016465,3.881221266,0.46,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebPW105,0,19FebPW1,PW,P,19,February,19-Feb,W,05-10 cm,83.85,NA,NA,NA,NA,2.02,NA,20.17,7.26,6.94,NA,13300000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,4.995372024,0.416214823,3.37,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18DecCW105,0,18DecCW1,CW,C,18,December,18-Dec,W,05-10 cm,45.3,386.5818795,43.83611566,164.2174265,109.309359,0.4,0.1,10.4,0.4,NA,NA,1900000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,Non-drought,0,Winter,12,-6.469885753,1.638344898,0.68,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunCD305,0,18JunCD3,CD,C,18,June,18-Jun,D,05-10 cm,35.3,309.67,26.08,81.14,202.46,0.16,0.08,5.06,0.24,6.28,2.13,134000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,1,Summer,6,-65.02782292,4.960389042,0.62,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprCW305,0,18AprCW3,CW,C,18,April,18-Apr,W,05-10 cm,50.9,260.0088711,43.04612996,95.91151031,96.37502772,0.4,0,15.6,0,6.28,5.47,7050000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,-4.932924379,6.49356005,0.76,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprPD105,0,18AprPD1,PD,P,18,April,18-Apr,D,05-10 cm,77.9,740.4545455,161.885303,445.7536364,72.72909091,4,0.2,24.1,0.8,6.04,0.1,469000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,0.40478125,4.589609735,4.1,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebCD105,0,19FebCD1,CD,C,19,February,19-Feb,D,05-10 cm,42.17,NA,NA,NA,NA,0.94,NA,12.81,0.87,5.4,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,-31.9915067,2.957510874,0.25,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprCW205,0,18AprCW2,CW,C,18,April,18-Apr,W,05-10 cm,63.8,1021,140,362,424.05651,0.5,0.1,40.9,0.5,6.28,5.47,5740000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,-4.932924379,6.49356005,0.88,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunPW305,0,18JunPW3,PW,P,18,June,18-Jun,W,05-10 cm,77.8,903.14,84.86,587.32,230.96,6.68,0.51,25.94,6.92,6.97,0.36,6100000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,0.967,Summer,6,-11.06094444,2.901433557,4.15,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprCW105,0,18AprCW1,CW,C,18,April,18-Apr,W,05-10 cm,58.6,592.5035077,78.46135385,195.4287692,259.7021538,0.6,0.1,23.5,0.2,6.28,5.47,10700000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,-4.932924379,6.49356005,0.67,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AugCD105,0,18AugCD1,CD,C,18,August,18-Aug,D,05-10 cm,35.92893401,523.6310569,66.20773253,241.5598954,167.195595,1.3,0,35.1,0.5,6.96,1.51,445000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,Drought,1,Summer,8,-81.96047439,6.347956157,0,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunPW205,0,18JunPW2,PW,P,18,June,18-Jun,W,05-10 cm,81.3,1051.13,84.34,504.74,462.05,2.35,0.75,33.77,16.56,6.97,0.36,36500000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,0.967,Summer,6,-11.06094444,2.901433557,5.78,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunPW105,0,18JunPW1,PW,P,18,June,18-Jun,W,05-10 cm,79.1,4883.26,166.37,394.33,4322.51,0.24,0.29,54.63,10.83,6.97,0.36,11600000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,0.967,Summer,6,-11.06094444,2.901433557,3.84,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18DecCW305,0,18DecCW3,CW,C,18,December,18-Dec,W,05-10 cm,64.3,968.7705392,96.14021287,272.9319391,408.1197149,0.7,0.1,39.4,1.7,NA,NA,4410000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,Non-drought,0,Winter,12,-6.469885753,1.638344898,0.73,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebPD205,0,19FebPD2,PD,P,19,February,19-Feb,D,05-10 cm,64.83,NA,NA,NA,NA,54.82,NA,8.05,1.89,6.32,NA,2400000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,-10.1771503,3.441690968,3.74,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprPW105,0,18AprPW1,PW,P,18,April,18-Apr,W,05-10 cm,84.4,1302.3744,176.2176,584.4864,359.9232,2.9,0.1,28.8,4.1,6.56,0.54,4.20E+07,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,6.895236111,2.425894151,3.29,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebCW205,0,19FebCW2,CW,C,19,February,19-Feb,W,05-10 cm,54.06,NA,NA,NA,NA,0.19,NA,14.74,0.78,5.75,NA,NA,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,-7.445499031,1.404334023,0.98,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18DecCD305,0,18DecCD3,CD,C,18,December,18-Dec,D,05-10 cm,26.9,412.2626545,30.62527237,180.0570274,133.3320779,1.4,0,12.3,0.4,NA,NA,779000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,Non-drought,0.194,Winter,12,-38.4228629,7.643273536,0.36,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18DecPW305,0,18DecPW3,PW,P,18,December,18-Dec,W,05-10 cm,76.6,612.7714106,55.71104231,432.1735304,64.49566758,10,0.2,12.3,5.1,NA,NA,2.50E+07,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,Non-drought,0,Winter,12,3.96905578,1.187272695,3.7,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprCD105,0,18AprCD1,CD,C,18,April,18-Apr,D,05-10 cm,57.1,555.8528827,104.0397614,221.1888668,173.3717694,0.7,0,56.4,0.2,5.92,1.35,984000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,-16.98940972,6.021313508,0.22,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AugCW205,0,18AugCW2,CW,C,18,August,18-Aug,W,05-10 cm,60.23636364,1047.139547,67.59884653,359.3428283,488.4171635,0.3,0,21.3,3.3,6.89,7.38,73400000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,Drought,1,Summer,8,-73.63866667,2.278769456,0.97,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AugCW105,0,18AugCW1,CW,C,18,August,18-Aug,W,05-10 cm,27.07,579.233333,36.69205956,184.7545358,298.7299156,0.2,0,7.4,0.7,6.89,7.38,854000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,Drought,1,Summer,8,-73.63866667,2.278769456,0.62,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunCD105,0,18JunCD1,CD,C,18,June,18-Jun,D,05-10 cm,57.3,1412.69,153.89,656.54,602.26,1.22,0.12,158.59,0.78,6.28,2.13,NA,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,1,Summer,6,-65.02782292,4.960389042,0,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunCW305,0,18JunCW3,CW,C,18,June,18-Jun,W,05-10 cm,51.2,1256.37,61.66,241.45,953.26,0.09,0.17,9.89,1.28,6.47,6.67,7510000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,1,Summer,6,-70.28076152,4.244748628,0.62,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprPD305,0,18AprPD3,PD,P,18,April,18-Apr,D,05-10 cm,70.7,794.1834756,204.7464664,420.0790714,100.7102765,6.5,0.1,16.4,0.8,6.04,0.1,466000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,0.40478125,4.589609735,3.04,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18OctPW105,0,18OctPW1,PW,P,18,October,18-Oct,W,05-10 cm,81.00263852,1148.01,96.89,678.97,372.2,13.68,0.27,61.28,27.41,6.89,0.51,77200000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,Drought,0.903,Autumn,10,-15.95615591,5.782744408,3.97,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AugCW305,0,18AugCW3,CW,C,18,August,18-Aug,W,05-10 cm,28.11064718,541.6540155,33.18352545,192.9588486,279.9566671,0.3,0,5.2,0.8,6.89,7.38,11500000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,Drought,1,Summer,8,-73.63866667,2.278769456,0.57,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebPW205,0,19FebPW2,PW,P,19,February,19-Feb,W,05-10 cm,74.72,NA,NA,NA,NA,0.84,NA,14.32,8.55,6.94,NA,56200000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,4.995372024,0.416214823,3.53,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebCD205,0,19FebCD2,CD,C,19,February,19-Feb,D,05-10 cm,36.16,NA,NA,NA,NA,11.55,NA,52.22,0.52,5.4,NA,98600,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,-31.9915067,2.957510874,1.42,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebPD105,0,19FebPD1,PD,P,19,February,19-Feb,D,05-10 cm,66.27,NA,NA,NA,NA,35.82,NA,9.57,3,6.32,NA,912000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,-10.1771503,3.441690968,4.25,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunPD205,0,18JunPD2,PD,P,18,June,18-Jun,D,05-10 cm,69.7,1156.57,85.67,624.15,446.76,43.15,0.17,23.43,1.97,6.49,0.23,175000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,1,Summer,6,-59.09927431,4.650930397,2.99,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebPD305,0,19FebPD3,PD,P,19,February,19-Feb,D,05-10 cm,62.06,NA,NA,NA,NA,38.6,NA,8.64,3.08,6.32,NA,1470000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,-10.1771503,3.441690968,3.43,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18OctPD305,0,18OctPD3,PD,P,18,October,18-Oct,D,05-10 cm,56.03644647,2405.56,110.9,953.85,1340.82,NA,0.24,42.86,4.09,6.3,0.23,760000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,Drought,1,Autumn,10,-59.32242608,6.521863229,2.97,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18DecPW105,0,18DecPW1,PW,P,18,December,18-Dec,W,05-10 cm,83.7,958.6739026,101.0820855,687.2932232,134.4633526,8.7,0.3,23.8,10.2,NA,NA,1.94E+08,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,Non-drought,0,Winter,12,3.96905578,1.187272695,3.32,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18OctPW205,0,18OctPW2,PW,P,18,October,18-Oct,W,05-10 cm,79.56656347,3038.3,206.29,440.57,2391.44,0.22,0.22,49.43,13.87,6.89,0.51,1.59E+08,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,Drought,0.903,Autumn,10,-15.95615591,5.782744408,4.54,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AugPD105,0,18AugPD1,PD,P,18,August,18-Aug,D,05-10 cm,71.65384615,723.6720788,121.5518288,483.4089088,95.0616518,169.4,0.1,13.7,4.5,6.4,0.24,589000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,Drought,1,Summer,8,-68.49962702,8.743766467,4.75,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AugPD205,0,18AugPD2,PD,P,18,August,18-Aug,D,05-10 cm,62.83888889,1074.73437,69.2566131,368.5682902,613.2384655,119.6,0,6.1,1.2,6.4,0.24,882000,20.72795699,3.297677036,63.95698925,8.49171358,1.151612903,2.477077709,Drought,1,Summer,8,-68.49962702,8.743766467,3.58,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebPW305,0,19FebPW3,PW,P,19,February,19-Feb,W,05-10 cm,80.78,NA,NA,NA,NA,8.75,NA,41.58,24.78,6.94,NA,15600000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,4.995372024,0.416214823,3.87,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18DecPW205,0,18DecPW2,PW,P,18,December,18-Dec,W,05-10 cm,84.1,843.8959524,87.25166003,580.7136959,109.9754027,19.5,0.3,28.9,15.6,NA,NA,57500000,4.53655914,2.956265848,86.60215054,6.593722803,1.996774194,2.614508733,Non-drought,0,Winter,12,3.96905578,1.187272695,7.69,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunCW105,0,18JunCW1,CW,C,18,June,18-Jun,W,05-10 cm,61.6,518.42,51.98,316.9,149.51,2.02,0.15,9.31,1.96,6.47,6.67,10500000,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,1,Summer,6,-70.28076152,4.244748628,0.49,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18JunCD205,0,18JunCD2,CD,C,18,June,18-Jun,D,05-10 cm,62.8,1545.34,98.4,394.79,1052.14,0.28,0.14,46.47,1.64,6.28,2.13,NA,18.56888889,2.326738354,66.12222222,10.96510779,0.836666667,3.00430534,Drought,1,Summer,6,-65.02782292,4.960389042,0.09,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18AprPW305,0,18AprPW3,PW,P,18,April,18-Apr,W,05-10 cm,80.2,894.717688,101.0910891,464.1423067,209.0276693,7.2,0.1,21.3,6,6.56,0.54,11300000,10.97777778,4.568686803,72.82222222,12.91876574,1.2,2.579494738,Non-drought,0,Spring,4,6.895236111,2.425894151,3.61,Original,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.19FebCW105,0,19FebCW1,CW,C,19,February,19-Feb,W,05-10 cm,51.72,NA,NA,NA,NA,0.22,NA,7.37,0.56,5.75,NA,949000,5.196428571,2.708808058,77.70238095,10.91920922,0.953571429,2.090628497,Non-drought,0,Winter,2,-7.445499031,1.404334023,0.59,April,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
Dada7180,X16S.18OctPD105,0,18OctPD1,PD,P,18,October,18-Oct,D,05-10 cm,67.0212766,859.59,101,589.43,169.16,NA,0.14,27.29,2.38,6.3,0.23,956000,11.32258065,3.287567908,76.08602151,8.744084876,1.516129032,3.271095308,Drought,1,Autumn,10,-59.32242608,6.521863229,5.15,March,Archaea,Archaea (superkingdom),TACK,Thaumarchaeota,Nitrososphaeria,Ca. Nitrosotaleales,NA,NA,NA,UD
